draft_file,id,display_name,edition,source_id,faction,faction_keywords,source_file,source_page,model_count,weapon_count,points,movement,toughness,save,wounds,base_mm,coherency_inches,review_bucket,review_flags,decision
draft_unit_page_31_p31_space_wolves_11_cn.json,draft_unit_page_31_p31,神圣无畏,11,space_wolves_11_cn,space_wolves_11_cn,,太空野狼11版中文1.01.pdf,31,1,0,,8,9,2+,8,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_31_p31_tau_11_cn.json,draft_unit_page_31_p31,克鲁特寻迹塑形者,11,tau_11_cn,tau_11_cn,钛帝国,钛帝国11版规则-20260919.pdf,31,1,1,1:50,7”,3,6+,3,,2.0,ready_for_base_faction_review,,pending_manual_review
draft_unit_page_31_p31_tyranids_11_cn.json,draft_unit_page_31_p31,族群领主,11,tyranids_11_cn,tyranids_11_cn,,泰伦虫族11版中文1.0.pdf,31,1,0,,8,5,4+,6,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_31_p31_world_eaters_10_cn.json,draft_unit_page_31_p31,八缚屠夫,10,world_eaters_10_cn,world_eaters_10_cn,,吞世者10版中文DavidZ版1.05.pdf,31,1,0,,10,6,3+,3,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_32_p32.json,draft_unit_page_32_p32,凌虐者,11,drukhari_11_cn,drukhari_11_cn,,黑暗灵族11版中文1.0.pdf,32,1,0,,7,4,5+,2,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_32_p32_emperors_children_10_cn.json,draft_unit_page_32_p32,混沌终结者,10,emperors_children_10_cn,emperors_children_10_cn,,帝皇之子10版中文老湿腐版1.06.pdf,32,1,0,,6,5,2+,3,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_32_p32_grey_knights_10_cn.json,draft_unit_page_32_p32,犀牛装甲车,10,grey_knights_10_cn,grey_knights_10_cn,,Codex-灰骑士10版中文v1.1-1.pdf,32,1,1,,"12""",9,3+,10,,2.0,needs_field_review,missing_points,pending_manual_review
draft_unit_page_32_p32_imperial_guard_11_cn.json,draft_unit_page_32_p32,黎曼鲁斯坦克指挥官,11,imperial_guard_11_cn,imperial_guard_11_cn,,星界军11版中文1.01.pdf,32,1,0,,10,11,2+,13,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_32_p32_mechanicus_11_cn.json,draft_unit_page_32_p32,哈斯塔利火枪手,11,mechanicus_11_cn,mechanicus_11_cn,,机械修会11版中文1.01.pdf,32,1,0,,5,4,3+,2,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_32_p32_necrons_11_cn.json,draft_unit_page_32_p32,奥,11,necrons_11_cn,necrons_11_cn,,11版太空死灵规则1.01.pdf,32,1,0,,8,10,2+,16,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_32_p32_orks_10_cn.json,draft_unit_page_32_p32,杀戮摩托飚速头目,10,orks_10_cn,orks_10_cn,,兽人10版中文老湿腐版1.11.pdf,32,1,0,,12,6,4+,9,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_32_p32_space_wolves_11_cn.json,draft_unit_page_32_p32,狼人无畏机甲,11,space_wolves_11_cn,space_wolves_11_cn,,太空野狼11版中文1.01.pdf,32,1,0,,9,9,2+,8,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_32_p32_tau_11_cn.json,draft_unit_page_32_p32,克鲁特战争塑形者,11,tau_11_cn,tau_11_cn,钛帝国,钛帝国11版规则-20260919.pdf,32,1,2,1:60,7”,3,6+,3,,2.0,needs_field_review,complex_weapon_attacks,pending_manual_review
draft_unit_page_32_p32_world_eaters_10_cn.json,draft_unit_page_32_p32,神尊八缚屠夫,10,world_eaters_10_cn,world_eaters_10_cn,,吞世者10版中文DavidZ版1.05.pdf,32,1,0,,10,6,3+,3,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_33_p33.json,draft_unit_page_33_p33,死亡连步枪队,11,blood_angels_11_cn,blood_angels_11_cn,,圣血天使11版中文1.01.pdf,33,1,0,,6,4,3+,2,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_33_p33_drukhari_11_cn.json,draft_unit_page_33_p33,巫灵,11,drukhari_11_cn,drukhari_11_cn,,黑暗灵族11版中文1.0.pdf,33,1,0,,8,3,6+,1,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_33_p33_emperors_children_10_cn.json,draft_unit_page_33_p33,混沌卵,10,emperors_children_10_cn,emperors_children_10_cn,,帝皇之子10版中文老湿腐版1.06.pdf,33,1,0,,10,5,4+,4,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_33_p33_grey_knights_10_cn.json,draft_unit_page_33_p33,豪猪装甲车,10,grey_knights_10_cn,grey_knights_10_cn,,Codex-灰骑士10版中文v1.1-1.pdf,33,1,3,,"12""",9,3+,10,,2.0,needs_field_review,complex_weapon_damage|missing_points,pending_manual_review
draft_unit_page_33_p33_orks_10_cn.json,draft_unit_page_33_p33,碎骨者萨拉卡,10,orks_10_cn,orks_10_cn,,兽人10版中文老湿腐版1.11.pdf,33,1,0,,5,6,2+,10,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_33_p33_space_wolves_11_cn.json,draft_unit_page_33_p33,雷狼骑兵,11,space_wolves_11_cn,space_wolves_11_cn,,太空野狼11版中文1.01.pdf,33,1,0,,12,6,3+,4,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_33_p33_tau_11_cn.json,draft_unit_page_33_p33,克鲁特血肉塑形者,11,tau_11_cn,tau_11_cn,钛帝国,钛帝国11版规则-20260919.pdf,33,1,1,1:45,7”,3,6+,3,,2.0,ready_for_base_faction_review,,pending_manual_review
draft_unit_page_33_p33_world_eaters_10_cn.json,draft_unit_page_33_p33,混沌终结者,10,world_eaters_10_cn,world_eaters_10_cn,,吞世者10版中文DavidZ版1.05.pdf,33,1,0,,7,5,2+,3,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_34_p34.json,draft_unit_page_34_p34,梦魇剑客,11,drukhari_11_cn,drukhari_11_cn,,黑暗灵族11版中文1.0.pdf,34,1,0,,7,3,3+,1,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_34_p34_emperors_children_10_cn.json,draft_unit_page_34_p34,犀牛运兵车,10,emperors_children_10_cn,emperors_children_10_cn,,帝皇之子10版中文老湿腐版1.06.pdf,34,1,0,,12,9,3+,10,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_34_p34_grey_knights_10_cn.json,draft_unit_page_34_p34,兰德掠袭者战车,10,grey_knights_10_cn,grey_knights_10_cn,,Codex-灰骑士10版中文v1.1-1.pdf,34,1,4,,"12""",12,2+,16,,2.0,needs_field_review,complex_weapon_damage|missing_points,pending_manual_review
draft_unit_page_34_p34_imperial_guard_11_cn.json,draft_unit_page_34_p34,罗格多恩坦克指挥官,11,imperial_guard_11_cn,imperial_guard_11_cn,,星界军11版中文1.01.pdf,34,1,0,,10,12,2+,18,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_34_p34_orks_10_cn.json,draft_unit_page_34_p34,大技霸,10,orks_10_cn,orks_10_cn,,兽人10版中文老湿腐版1.11.pdf,34,1,0,,6,5,3+,5,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_34_p34_space_wolves_11_cn.json,draft_unit_page_34_p34,芬里斯狼群,11,space_wolves_11_cn,space_wolves_11_cn,,太空野狼11版中文1.01.pdf,34,1,0,,10,4,6+,1,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_34_p34_tau_11_cn.json,draft_unit_page_34_p34,克鲁特独矛,11,tau_11_cn,tau_11_cn,钛帝国,钛帝国11版规则-20260919.pdf,34,1,2,1:80,12”,5,5+,6,,2.0,needs_field_review,complex_weapon_attacks,pending_manual_review
draft_unit_page_34_p34_tyranids_11_cn.json,draft_unit_page_34_p34,天巫,11,tyranids_11_cn,tyranids_11_cn,,泰伦虫族11版中文1.0.pdf,34,1,0,,-,9,3+,12,,2.0,needs_field_review,missing_points|missing_weapons|non_numeric_movement|non_numeric_objective_control,pending_manual_review
draft_unit_page_34_p34_world_eaters_10_cn.json,draft_unit_page_34_p34,混沌卵,10,world_eaters_10_cn,world_eaters_10_cn,,吞世者10版中文DavidZ版1.05.pdf,34,1,0,,10,5,4+,4,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_35_p35.json,draft_unit_page_35_p35,死亡连跳包队,11,blood_angels_11_cn,blood_angels_11_cn,,圣血天使11版中文1.01.pdf,35,1,0,,12,4,3+,2,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_35_p35_drukhari_11_cn.json,draft_unit_page_35_p35,执政官之手,11,drukhari_11_cn,drukhari_11_cn,,黑暗灵族11版中文1.0.pdf,35,1,0,,7,3,4+,1,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_35_p35_emperors_children_10_cn.json,draft_unit_page_35_p35,重锤魔,10,emperors_children_10_cn,emperors_children_10_cn,,帝皇之子10版中文老湿腐版1.06.pdf,35,1,0,,10,10,3+,12,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_35_p35_grey_knights_10_cn.json,draft_unit_page_35_p35,十字军型兰德掠袭者战车,10,grey_knights_10_cn,grey_knights_10_cn,,Codex-灰骑士10版中文v1.1-1.pdf,35,1,4,,"12""",12,2+,16,,2.0,needs_field_review,complex_weapon_damage|missing_points,pending_manual_review
draft_unit_page_35_p35_mechanicus_11_cn.json,draft_unit_page_35_p35,翼龙军天猎兵,11,mechanicus_11_cn,mechanicus_11_cn,,机械修会11版中文1.01.pdf,35,1,0,,12,4,4+,2,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_35_p35_tau_11_cn.json,draft_unit_page_35_p35,克鲁特食肉者小队,11,tau_11_cn,tau_11_cn,钛帝国,钛帝国11版规则-20260919.pdf,35,1,4,10:65|10:130,7”,3,6+,1,,2.0,needs_field_review,complex_weapon_attacks,pending_manual_review
draft_unit_page_35_p35_world_eaters_10_cn.json,draft_unit_page_35_p35,混沌犀牛运兵车,10,world_eaters_10_cn,world_eaters_10_cn,,吞世者10版中文DavidZ版1.05.pdf,35,1,0,,12,9,3+,10,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_36_p36.json,draft_unit_page_36_p36,大掠夺者阿巴顿,11,chaos_marines_11_cn,chaos_marines_11_cn,,混沌星际战士11版中文1.01.pdf,36,1,0,,5,5,2+,9,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_36_p36_grey_knights_10_cn.json,draft_unit_page_36_p36,救赎者型兰德掠袭者战车,10,grey_knights_10_cn,grey_knights_10_cn,,Codex-灰骑士10版中文v1.1-1.pdf,36,1,3,,"12""",12,2+,16,,2.0,needs_field_review,complex_weapon_damage|missing_points,pending_manual_review
draft_unit_page_36_p36_mechanicus_11_cn.json,draft_unit_page_36_p36,翼龙军净炎兵,11,mechanicus_11_cn,mechanicus_11_cn,,机械修会11版中文1.01.pdf,36,1,0,,12,4,4+,2,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_36_p36_necrons_11_cn.json,draft_unit_page_36_p36,法,11,necrons_11_cn,necrons_11_cn,,11版太空死灵规则1.01.pdf,36,1,0,,8,11,3+,16,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_36_p36_tau_11_cn.json,draft_unit_page_36_p36,克鲁特猿兽骑兵小队,11,tau_11_cn,tau_11_cn,钛帝国,钛帝国11版规则-20260919.pdf,36,1,2,1:45|2:60|3:90,7”,6,5+,5,,2.0,needs_field_review,complex_weapon_attacks,pending_manual_review
draft_unit_page_36_p36_tyranids_11_cn.json,draft_unit_page_36_p36,孢子空投仓,11,tyranids_11_cn,tyranids_11_cn,,泰伦虫族11版中文1.0.pdf,36,1,0,,8,9,3+,10,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_36_p36_world_eaters_10_cn.json,draft_unit_page_36_p36,重锤魔,10,world_eaters_10_cn,world_eaters_10_cn,,吞世者10版中文DavidZ版1.05.pdf,36,1,0,,12,10,3+,12,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_37_p37.json,draft_unit_page_37_p37,夺星者哈肯,11,chaos_marines_11_cn,chaos_marines_11_cn,,混沌星际战士11版中文1.01.pdf,37,1,0,,12,4,3+,5,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_37_p37_drukhari_11_cn.json,draft_unit_page_37_p37,天灾重武器小组,11,drukhari_11_cn,drukhari_11_cn,,黑暗灵族11版中文1.0.pdf,37,1,0,,14,3,4+,1,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_37_p37_emperors_children_10_cn.json,draft_unit_page_37_p37,混沌兰德掠袭者,10,emperors_children_10_cn,emperors_children_10_cn,,帝皇之子10版中文老湿腐版1.06.pdf,37,1,0,,10,12,2+,16,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_37_p37_grey_knights_10_cn.json,draft_unit_page_37_p37,天罚骇骑机甲,10,grey_knights_10_cn,grey_knights_10_cn,,Codex-灰骑士10版中文v1.1-1.pdf,37,1,2,,"8""",8,2+,13,,2.0,needs_field_review,missing_points,pending_manual_review
draft_unit_page_37_p37_orks_10_cn.json,draft_unit_page_37_p37,技术小子,10,orks_10_cn,orks_10_cn,,兽人10版中文老湿腐版1.11.pdf,37,1,0,,6,5,5+,4,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_37_p37_tau_11_cn.json,draft_unit_page_37_p37,克鲁特狂兽小队,11,tau_11_cn,tau_11_cn,钛帝国,钛帝国11版规则-20260919.pdf,37,1,1,3:85|6:170|3:95|6:180,7”,6,5+,5,,2.0,ready_for_base_faction_review,,pending_manual_review
draft_unit_page_37_p37_tyranids_11_cn.json,draft_unit_page_37_p37,石像鬼,11,tyranids_11_cn,tyranids_11_cn,,泰伦虫族11版中文1.0.pdf,37,1,0,,12,3,6+,1,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_37_p37_world_eaters_10_cn.json,draft_unit_page_37_p37,煅炉魔,10,world_eaters_10_cn,world_eaters_10_cn,,吞世者10版中文DavidZ版1.05.pdf,37,1,0,,10,10,3+,12,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_38_p38.json,draft_unit_page_38_p38,巴尔掠食者,11,blood_angels_11_cn,blood_angels_11_cn,,圣血天使11版中文1.01.pdf,38,1,0,,12,10,3+,11,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_38_p38_chaos_marines_11_cn.json,draft_unit_page_38_p38,瓦什托尔,11,chaos_marines_11_cn,chaos_marines_11_cn,,混沌星际战士11版中文1.01.pdf,38,1,0,,12,10,2+,14,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_38_p38_drukhari_11_cn.json,draft_unit_page_38_p38,天灾毒晶枪小队,11,drukhari_11_cn,drukhari_11_cn,,黑暗灵族11版中文1.0.pdf,38,1,0,,14,3,4+,1,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_38_p38_emperors_children_10_cn.json,draft_unit_page_38_p38,夏拉希.魔灾,10,emperors_children_10_cn,emperors_children_10_cn,,帝皇之子10版中文老湿腐版1.06.pdf,38,1,0,,14,10,3+,20,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_38_p38_imperial_guard_11_cn.json,draft_unit_page_38_p38,灵能导师,11,imperial_guard_11_cn,imperial_guard_11_cn,,星界军11版中文1.01.pdf,38,1,0,,6,3,5+,3,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_38_p38_orks_10_cn.json,draft_unit_page_38_p38,监工祖哥高德,10,orks_10_cn,orks_10_cn,,兽人10版中文老湿腐版1.11.pdf,38,1,0,,6,5,5+,5,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_38_p38_tau_11_cn.json,draft_unit_page_38_p38,克鲁特猎犬队,11,tau_11_cn,tau_11_cn,钛帝国,钛帝国11版规则-20260919.pdf,38,1,0,5:45|10:65,12”,3,6+,1,,2.0,needs_field_review,missing_weapons,pending_manual_review
draft_unit_page_38_p38_tyranids_11_cn.json,draft_unit_page_38_p38,沙蟒,11,tyranids_11_cn,tyranids_11_cn,,泰伦虫族11版中文1.0.pdf,38,1,0,,10,10,3+,14,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_38_p38_world_eaters_10_cn.json,draft_unit_page_38_p38,亵渎者,10,world_eaters_10_cn,world_eaters_10_cn,,吞世者10版中文DavidZ版1.05.pdf,38,1,0,,10,10,3+,14,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_39_p39.json,draft_unit_page_39_p39,法比乌斯拜尔,11,chaos_marines_11_cn,chaos_marines_11_cn,,混沌星际战士11版中文1.01.pdf,39,1,0,,6,4,3+,5,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_39_p39_drukhari_11_cn.json,draft_unit_page_39_p39,曼德拉,11,drukhari_11_cn,drukhari_11_cn,,黑暗灵族11版中文1.0.pdf,39,1,0,,8,3,7+,1,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_39_p39_emperors_children_10_cn.json,draft_unit_page_39_p39,守密者,10,emperors_children_10_cn,emperors_children_10_cn,,帝皇之子10版中文老湿腐版1.06.pdf,39,1,0,,14,10,5+,18,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_39_p39_mechanicus_11_cn.json,draft_unit_page_39_p39,武装奴工突破者,11,mechanicus_11_cn,mechanicus_11_cn,,机械修会11版中文1.01.pdf,39,1,0,,5,7,3+,3,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_39_p39_orks_10_cn.json,draft_unit_page_39_p39,瓦兹达卡,10,orks_10_cn,orks_10_cn,,兽人10版中文老湿腐版1.11.pdf,39,1,0,,14,8,3+,10,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_39_p39_tyranids_11_cn.json,draft_unit_page_39_p39,掘蟒,11,tyranids_11_cn,tyranids_11_cn,,泰伦虫族11版中文1.0.pdf,39,1,0,,10,10,3+,14,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_39_p39_world_eaters_10_cn.json,draft_unit_page_39_p39,地狱兽,10,world_eaters_10_cn,world_eaters_10_cn,,吞世者10版中文DavidZ版1.05.pdf,39,1,0,,9,9,2+,8,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_40_p40.json,draft_unit_page_40_p40,死亡连无畏,11,blood_angels_11_cn,blood_angels_11_cn,,圣血天使11版中文1.01.pdf,40,1,0,,8,10,2+,12,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_40_p40_chaos_marines_11_cn.json,draft_unit_page_40_p40,黑心休伦,11,chaos_marines_11_cn,chaos_marines_11_cn,,混沌星际战士11版中文1.01.pdf,40,1,0,,6,5,3+,5,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_40_p40_drukhari_11_cn.json,draft_unit_page_40_p40,滑板恶徒,11,drukhari_11_cn,drukhari_11_cn,,黑暗灵族11版中文1.0.pdf,40,1,0,,14,4,4+,2,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_40_p40_emperors_children_10_cn.json,draft_unit_page_40_p40,魅魔,10,emperors_children_10_cn,emperors_children_10_cn,,帝皇之子10版中文老湿腐版1.06.pdf,40,1,0,,9,3,7+,1,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_40_p40_imperial_guard_11_cn.json,draft_unit_page_40_p40,保镖诺克,11,imperial_guard_11_cn,imperial_guard_11_cn,,星界军11版中文1.01.pdf,40,1,0,,6,6,4+,6,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_40_p40_mechanicus_11_cn.json,draft_unit_page_40_p40,武装奴工毁灭者,11,mechanicus_11_cn,mechanicus_11_cn,,机械修会11版中文1.01.pdf,40,1,0,,5,6,3+,3,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_40_p40_orks_10_cn.json,draft_unit_page_40_p40,小子,10,orks_10_cn,orks_10_cn,,兽人10版中文老湿腐版1.11.pdf,40,1,0,,6,5,5+,1,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_40_p40_tyranids_11_cn.json,draft_unit_page_40_p40,蛇虫,11,tyranids_11_cn,tyranids_11_cn,,泰伦虫族11版中文1.0.pdf,40,1,0,,10,5,4+,3,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_40_p40_world_eaters_10_cn.json,draft_unit_page_40_p40,混沌歼灭型掠食者,10,world_eaters_10_cn,world_eaters_10_cn,,吞世者10版中文DavidZ版1.05.pdf,40,1,0,,10,10,3+,11,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_41_p41.json,draft_unit_page_41_p41,大漩涡主宰,11,chaos_marines_11_cn,chaos_marines_11_cn,,混沌星际战士11版中文1.01.pdf,41,1,0,,6,4,3+,4,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_41_p41_drukhari_11_cn.json,draft_unit_page_41_p41,掠夺者摩托,11,drukhari_11_cn,drukhari_11_cn,,黑暗灵族11版中文1.0.pdf,41,1,0,,16,4,4+,2,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_41_p41_emperors_children_10_cn.json,draft_unit_page_41_p41,狂兽,10,emperors_children_10_cn,emperors_children_10_cn,,帝皇之子10版中文老湿腐版1.06.pdf,41,1,0,,12,5,7+,4,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_41_p41_imperial_guard_11_cn.json,draft_unit_page_41_p41,欧格林保镖,11,imperial_guard_11_cn,imperial_guard_11_cn,,星界军11版中文1.01.pdf,41,1,0,,6,6,5+,6,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_41_p41_orks_10_cn.json,draft_unit_page_41_p41,兽霸小子,10,orks_10_cn,orks_10_cn,,兽人10版中文老湿腐版1.11.pdf,41,1,0,,6,5,5+,1,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_41_p41_tyranids_11_cn.json,draft_unit_page_41_p41,超进化蛇虫,11,tyranids_11_cn,tyranids_11_cn,,泰伦虫族11版中文1.0.pdf,41,1,0,,10,5,4+,6,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_41_p41_world_eaters_10_cn.json,draft_unit_page_41_p41,混沌破坏型掠食者,10,world_eaters_10_cn,world_eaters_10_cn,,吞世者10版中文DavidZ版1.05.pdf,41,1,0,,10,10,3+,11,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_42_p42.json,draft_unit_page_42_p42,克拉维克·莫恩,11,chaos_marines_11_cn,chaos_marines_11_cn,,混沌星际战士11版中文1.01.pdf,42,1,0,,5,5,2+,6,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_42_p42_drukhari_11_cn.json,draft_unit_page_42_p42,塔洛斯痛苦引擎,11,drukhari_11_cn,drukhari_11_cn,,黑暗灵族11版中文1.0.pdf,42,1,0,,7,7,3+,7,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_42_p42_emperors_children_10_cn.json,draft_unit_page_42_p42,寻觅者,10,emperors_children_10_cn,emperors_children_10_cn,,帝皇之子10版中文老湿腐版1.06.pdf,42,1,0,,14,4,7+,2,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_42_p42_imperial_guard_11_cn.json,draft_unit_page_42_p42,国教牧师,11,imperial_guard_11_cn,imperial_guard_11_cn,,星界军11版中文1.01.pdf,42,1,0,,6,3,6+,3,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_42_p42_orks_10_cn.json,draft_unit_page_42_p42,屁精小队,10,orks_10_cn,orks_10_cn,,兽人10版中文老湿腐版1.11.pdf,42,1,0,,6,2,7+,1,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_42_p42_tyranids_11_cn.json,draft_unit_page_42_p42,红色恐惧,11,tyranids_11_cn,tyranids_11_cn,,泰伦虫族11版中文1.0.pdf,42,1,0,,10,8,3+,9,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_42_p42_world_eaters_10_cn.json,draft_unit_page_42_p42,混沌兰德掠袭者,10,world_eaters_10_cn,world_eaters_10_cn,,吞世者10版中文DavidZ版1.05.pdf,42,1,0,,10,12,2+,16,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_43_p43.json,draft_unit_page_43_p43,赛佛,11,chaos_marines_11_cn,chaos_marines_11_cn,,混沌星际战士11版中文1.01.pdf,43,1,0,,6,4,3+,5,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_43_p43_drukhari_11_cn.json,draft_unit_page_43_p43,克罗诺斯寄生引擎,11,drukhari_11_cn,drukhari_11_cn,,黑暗灵族11版中文1.0.pdf,43,1,0,,7,7,3+,7,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_43_p43_imperial_guard_11_cn.json,draft_unit_page_43_p43,政委,11,imperial_guard_11_cn,imperial_guard_11_cn,,星界军11版中文1.01.pdf,43,1,0,,6,3,5+,3,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_43_p43_orks_10_cn.json,draft_unit_page_43_p43,烧烤小子,10,orks_10_cn,orks_10_cn,,兽人10版中文老湿腐版1.11.pdf,43,1,0,,6,5,5+,1,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_43_p43_tau_11_cn.json,draft_unit_page_43_p43,锤头鲨炮艇,11,tau_11_cn,tau_11_cn,钛帝国,钛帝国11版规则-20260919.pdf,43,1,7,1:140|1:150,10”,10,3+,14,,2.0,needs_field_review,complex_weapon_attacks|complex_weapon_damage,pending_manual_review
draft_unit_page_43_p43_tyranids_11_cn.json,draft_unit_page_43_p43,巨噬兽,11,tyranids_11_cn,tyranids_11_cn,,泰伦虫族11版中文1.0.pdf,43,1,0,,8,11,3+,14,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_44_p44.json,draft_unit_page_44_p44,永恒卢修斯,11,chaos_marines_11_cn,chaos_marines_11_cn,,混沌星际战士11版中文1.01.pdf,44,1,0,,6,4,3+,5,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
draft_unit_page_44_p44_drukhari_11_cn.json,draft_unit_page_44_p44,蹂躏者飞船,11,drukhari_11_cn,drukhari_11_cn,,黑暗灵族11版中文1.0.pdf,44,1,0,,14,9,4+,11,,2.0,needs_field_review,missing_points|missing_weapons,pending_manual_review
